Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-26 00:00:00-05:00,175.2899932861328,181.22999572753906,174.14999389648438,177.25,107381200,0.0,0.0
2024-01-29 00:00:00-05:00,178.77000427246094,178.88999938964844,174.39999389648438,177.8300018310547,89384500,0.0,0.0
2024-01-30 00:00:00-05:00,176.1300048828125,178.47999572753906,169.52000427246094,172.05999755859375,122265700,0.0,0.0
2024-01-31 00:00:00-05:00,165.74000549316406,171.3000030517578,162.55999755859375,167.69000244140625,133157300,0.0,0.0
2024-02-01 00:00:00-05:00,169.27000427246094,171.13999938964844,165.86000061035156,170.47999572753906,91576700,0.0,0.0
2024-02-02 00:00:00-05:00,173.7899932861328,179.0,173.0500030517578,177.66000366210938,82078100,0.0,0.0
2024-02-05 00:00:00-05:00,179.08999633789062,180.00999450683594,171.11000061035156,174.22999572753906,76349200,0.0,0.0
2024-02-06 00:00:00-05:00,173.14999389648438,173.8800048828125,165.5,167.8800048828125,68854100,0.0,0.0
2024-02-07 00:00:00-05:00,169.47000122070312,172.97000122070312,168.1999969482422,170.94000244140625,53665400,0.0,0.0
2024-02-08 00:00:00-05:00,170.3300018310547,172.1699981689453,168.60000610351562,169.35000610351562,43385300,0.0,0.0
2024-02-09 00:00:00-05:00,171.0,175.10000610351562,168.66000366210938,172.47999572753906,56375700,0.0,0.0
2024-02-12 00:00:00-05:00,172.67999267578125,177.41000366210938,170.6699981689453,171.91000366210938,58177100,0.0,0.0
2024-02-13 00:00:00-05:00,167.94000244140625,173.1699981689453,164.3000030517578,171.5399932861328,63071300,0.0,0.0
2024-02-14 00:00:00-05:00,173.47000122070312,178.74000549316406,172.8800048828125,178.6999969482422,57402500,0.0,0.0
2024-02-15 00:00:00-05:00,179.13999938964844,180.5,175.25999450683594,176.75999450683594,51126400,0.0,0.0
2024-02-16 00:00:00-05:00,177.4499969482422,180.3300018310547,173.25,173.8699951171875,53896000,0.0,0.0
2024-02-20 00:00:00-05:00,171.13999938964844,171.80999755859375,162.0,165.69000244140625,66550000,0.0,0.0
2024-02-21 00:00:00-05:00,162.74000549316406,164.89999389648438,161.80999755859375,164.2899932861328,48774600,0.0,0.0
2024-02-22 00:00:00-05:00,173.1999969482422,183.8300018310547,172.0,181.86000061035156,100684700,0.0,0.0
2024-02-23 00:00:00-05:00,181.86000061035156,183.8000030517578,174.5500030517578,176.52000427246094,69207400,0.0,0.0
2024-02-26 00:00:00-05:00,178.77999877929688,179.83999633789062,174.80999755859375,176.00999450683594,45435100,0.0,0.0
2024-02-27 00:00:00-05:00,175.9199981689453,178.4600067138672,172.49000549316406,178.0,43665200,0.0,0.0
2024-02-28 00:00:00-05:00,176.25,176.83999633789062,173.58999633789062,176.5399932861328,35914400,0.0,0.0
2024-02-29 00:00:00-05:00,179.82000732421875,193.0,179.82000732421875,192.52999877929688,105538500,0.0,0.0
2024-03-01 00:00:00-05:00,197.91000366210938,202.72000122070312,195.4199981689453,202.63999938964844,103583000,0.0,0.0
2024-03-04 00:00:00-05:00,205.16000366210938,211.00999450683594,203.5,205.36000061035156,86835300,0.0,0.0
2024-03-05 00:00:00-05:00,200.5,205.3300018310547,199.14999389648438,205.1300048828125,65407100,0.0,0.0
2024-03-06 00:00:00-05:00,210.42999267578125,214.80999755859375,207.32000732421875,210.6300048828125,86687000,0.0,0.0
2024-03-07 00:00:00-05:00,212.52000427246094,213.8300018310547,208.22000122070312,211.3800048828125,63869000,0.0,0.0
2024-03-08 00:00:00-05:00,213.41000366210938,227.3000030517578,205.60000610351562,207.38999938964844,120592600,0.0,0.0
2024-03-11 00:00:00-04:00,203.00999450683594,203.5500030517578,196.6999969482422,198.38999938964844,73098600,0.0,0.0
2024-03-12 00:00:00-04:00,200.52000427246094,202.85000610351562,194.27000427246094,202.75999450683594,68951700,0.0,0.0
2024-03-13 00:00:00-04:00,198.72999572753906,198.8300018310547,192.6999969482422,194.7899932861328,70526900,0.0,0.0
2024-03-14 00:00:00-04:00,192.9199981689453,196.92999267578125,184.02999877929688,187.05999755859375,84490500,0.0,0.0
2024-03-15 00:00:00-04:00,184.8300018310547,193.8000030517578,184.47999572753906,191.05999755859375,95225700,0.0,0.0
2024-03-18 00:00:00-04:00,193.2899932861328,193.5,188.0500030517578,190.64999389648438,59306900,0.0,0.0
2024-03-19 00:00:00-04:00,183.16000366210938,185.61000061035156,177.36000061035156,181.4199981689453,83509500,0.0,0.0
2024-03-20 00:00:00-04:00,182.02999877929688,182.67999267578125,174.0,179.72999572753906,81773100,0.0,0.0
2024-03-21 00:00:00-04:00,185.97000122070312,187.69000244140625,177.66000366210938,178.67999267578125,75265600,0.0,0.0
2024-03-22 00:00:00-04:00,177.2100067138672,180.75999450683594,175.0500030517578,179.64999389648438,57832100,0.0,0.0
2024-03-25 00:00:00-04:00,172.89999389648438,182.8000030517578,172.0,178.6300048828125,71935300,0.0,0.0
2024-03-26 00:00:00-04:00,179.5399932861328,182.60000610351562,176.3300018310547,177.8699951171875,65322400,0.0,0.0
2024-03-27 00:00:00-04:00,179.9600067138672,181.22999572753906,175.39999389648438,179.58999633789062,55685600,0.0,0.0
2024-03-28 00:00:00-04:00,179.47000122070312,183.39999389648438,178.3000030517578,180.49000549316406,57628600,0.0,0.0
2024-04-01 00:00:00-04:00,180.10000610351562,187.24000549316406,179.89999389648438,183.33999633789062,74299900,0.0,0.0
2024-04-02 00:00:00-04:00,179.47000122070312,180.10000610351562,174.8300018310547,178.6999969482422,61598800,0.0,0.0
2024-04-03 00:00:00-04:00,177.5399932861328,182.0500030517578,176.6999969482422,180.77000427246094,49835100,0.0,0.0
2024-04-04 00:00:00-04:00,182.9199981689453,183.02000427246094,165.64999389648438,165.8300018310547,88280000,0.0,0.0
2024-04-05 00:00:00-04:00,168.10000610351562,172.69000244140625,165.5800018310547,170.4199981689453,66025200,0.0,0.0
2024-04-08 00:00:00-04:00,168.1999969482422,171.66000366210938,166.82000732421875,169.89999389648438,43997500,0.0,0.0
2024-04-09 00:00:00-04:00,170.2100067138672,171.60000610351562,167.2899932861328,170.77999877929688,42928000,0.0,0.0
2024-04-10 00:00:00-04:00,166.7100067138672,169.77999877929688,164.0,167.13999938964844,59600000,0.0,0.0
2024-04-11 00:00:00-04:00,167.5500030517578,170.9499969482422,166.5500030517578,170.5,48994500,0.0,0.0
2024-04-12 00:00:00-04:00,164.52999877929688,165.6999969482422,161.82000732421875,163.27999877929688,63334200,0.0,0.0
2024-04-15 00:00:00-04:00,164.42999267578125,164.44000244140625,158.75999450683594,160.32000732421875,61461200,0.0,0.0
2024-04-16 00:00:00-04:00,162.27999877929688,164.8800048828125,161.6699981689453,163.4600067138672,55302100,0.0,0.0
2024-04-17 00:00:00-04:00,163.97000122070312,164.4499969482422,153.8800048828125,154.02000427246094,75909000,0.0,0.0
2024-04-18 00:00:00-04:00,155.50999450683594,156.9600067138672,152.32000732421875,155.0800018310547,52669800,0.0,0.0
2024-04-19 00:00:00-04:00,151.58999633789062,154.25,145.2899932861328,146.63999938964844,71232500,0.0,0.0
2024-04-22 00:00:00-04:00,148.14999389648438,149.88999938964844,145.6300048828125,148.63999938964844,49397000,0.0,0.0
2024-04-23 00:00:00-04:00,151.64999389648438,153.5,150.35000610351562,152.27000427246094,46051900,0.0,0.0
2024-04-24 00:00:00-04:00,156.55999755859375,157.66000366210938,150.6300048828125,151.74000549316406,43412600,0.0,0.0
2024-04-25 00:00:00-04:00,149.14999389648438,155.13999938964844,146.75,153.75999450683594,41471400,0.0,0.0
2024-04-26 00:00:00-04:00,154.24000549316406,158.6300048828125,153.42999267578125,157.39999389648438,42510700,0.0,0.0
2024-04-29 00:00:00-04:00,159.0800018310547,160.77000427246094,156.25999450683594,160.1999969482422,43478200,0.0,0.0
2024-04-30 00:00:00-04:00,160.6300048828125,162.2899932861328,158.35000610351562,158.3800048828125,60742800,0.0,0.0
2024-05-01 00:00:00-04:00,148.11000061035156,151.3699951171875,142.13999938964844,144.27000427246094,89413200,0.0,0.0
2024-05-02 00:00:00-04:00,145.50999450683594,147.6199951171875,141.16000366210938,146.16000366210938,50034700,0.0,0.0
2024-05-03 00:00:00-04:00,148.75,150.7899932861328,147.24000549316406,150.60000610351562,49361100,0.0,0.0
2024-05-06 00:00:00-04:00,153.10000610351562,156.64999389648438,151.25999450683594,155.77999877929688,44624500,0.0,0.0
2024-05-07 00:00:00-04:00,156.32000732421875,157.6999969482422,153.66000366210938,154.42999267578125,37374900,0.0,0.0
2024-05-08 00:00:00-04:00,153.39999389648438,155.3300018310547,152.52000427246094,153.6199951171875,28728000,0.0,0.0
2024-05-09 00:00:00-04:00,153.1300048828125,154.08999633789062,150.61000061035156,152.38999938964844,33018000,0.0,0.0
2024-05-10 00:00:00-04:00,154.2899932861328,156.3699951171875,151.30999755859375,151.9199981689453,37652800,0.0,0.0
2024-05-13 00:00:00-04:00,151.27999877929688,153.3300018310547,150.39999389648438,150.55999755859375,27859200,0.0,0.0
2024-05-14 00:00:00-04:00,150.42999267578125,153.49000549316406,148.77999877929688,153.16000366210938,31938300,0.0,0.0
2024-05-15 00:00:00-04:00,155.58999633789062,159.69000244140625,154.6999969482422,159.6699981689453,43195900,0.0,0.0
2024-05-16 00:00:00-04:00,160.9199981689453,168.05999755859375,159.89999389648438,162.6199951171875,76726700,0.0,0.0
2024-05-17 00:00:00-04:00,168.42999267578125,169.72000122070312,162.32000732421875,164.47000122070312,65944400,0.0,0.0
2024-05-20 00:00:00-04:00,165.5500030517578,168.49000549316406,164.47000122070312,166.3300018310547,45618000,0.0,0.0
2024-05-21 00:00:00-04:00,164.0,165.8300018310547,163.10000610351562,164.66000366210938,30005500,0.0,0.0
2024-05-22 00:00:00-04:00,167.41000366210938,169.80999755859375,163.86000061035156,165.52000427246094,47426700,0.0,0.0
2024-05-23 00:00:00-04:00,170.17999267578125,173.13999938964844,158.27000427246094,160.42999267578125,91888800,0.0,0.0
2024-05-24 00:00:00-04:00,161.41000366210938,167.66000366210938,160.25,166.36000061035156,54795400,0.0,0.0
2024-05-28 00:00:00-04:00,169.4199981689453,174.5500030517578,164.9600067138672,171.61000061035156,66495400,0.0,0.0
2024-05-29 00:00:00-04:00,167.4600067138672,168.47999572753906,162.91000366210938,165.13999938964844,56537500,0.0,0.0
2024-05-30 00:00:00-04:00,167.89999389648438,168.75,163.8000030517578,166.75,46479900,0.0,0.0
2024-05-31 00:00:00-04:00,166.64999389648438,169.5,160.07000732421875,166.89999389648438,64331900,0.0,0.0
2024-06-03 00:00:00-04:00,170.82000732421875,171.0800018310547,160.91000366210938,163.5500030517578,59157600,0.0,0.0
2024-06-04 00:00:00-04:00,162.83999633789062,164.8300018310547,158.8699951171875,159.99000549316406,48157200,0.0,0.0
2024-06-05 00:00:00-04:00,162.07000732421875,167.1199951171875,161.3800048828125,166.1699981689453,60507500,0.0,0.0
2024-06-06 00:00:00-04:00,165.4600067138672,169.50999450683594,163.86000061035156,166.77999877929688,47153700,0.0,0.0
2024-06-07 00:00:00-04:00,166.58999633789062,169.4499969482422,165.86000061035156,167.8699951171875,44796000,0.0,0.0
2024-06-10 00:00:00-04:00,162.47999572753906,165.5500030517578,159.61000061035156,160.33999633789062,67575600,0.0,0.0
2024-06-11 00:00:00-04:00,160.5,161.5399932861328,156.9199981689453,158.9600067138672,40497100,0.0,0.0
2024-06-12 00:00:00-04:00,160.32000732421875,162.24000549316406,158.6199951171875,160.24000549316406,48325800,0.0,0.0
2024-06-13 00:00:00-04:00,160.39999389648438,162.66000366210938,157.30999755859375,159.89999389648438,44442500,0.0,0.0
2024-06-14 00:00:00-04:00,158.5,161.33999633789062,157.61000061035156,159.6300048828125,34054000,0.0,0.0
2024-06-17 00:00:00-04:00,158.0,159.22999572753906,154.13999938964844,158.39999389648438,44507700,0.0,0.0
2024-06-18 00:00:00-04:00,156.99000549316406,157.24000549316406,153.33999633789062,154.6300048828125,51852000,0.0,0.0
2024-06-20 00:00:00-04:00,155.82000732421875,166.82000732421875,155.5,161.77999877929688,93245700,0.0,0.0
2024-06-21 00:00:00-04:00,161.75,163.1999969482422,157.88999938964844,161.22999572753906,61334700,0.0,0.0
2024-06-24 00:00:00-04:00,159.75,163.39999389648438,158.19000244140625,160.25,45954100,0.0,0.0
2024-06-25 00:00:00-04:00,160.72999572753906,161.0,156.4499969482422,160.25,40975300,0.0,0.0
2024-06-26 00:00:00-04:00,160.60000610351562,160.74000549316406,156.0,157.5399932861328,36973400,0.0,0.0
2024-06-27 00:00:00-04:00,157.17999267578125,160.61000061035156,156.80999755859375,159.47000122070312,34018200,0.0,0.0
2024-06-28 00:00:00-04:00,160.22999572753906,166.4499969482422,159.41000366210938,162.2100067138672,56204600,0.0,0.0
2024-07-01 00:00:00-04:00,161.25,161.50999450683594,153.63999938964844,157.69000244140625,50436700,0.0,0.0
2024-07-02 00:00:00-04:00,157.0399932861328,164.5800018310547,156.6999969482422,164.30999755859375,57838600,0.0,0.0
2024-07-03 00:00:00-04:00,164.1999969482422,165.25999450683594,162.50999450683594,163.89999389648438,26980900,0.0,0.0
2024-07-05 00:00:00-04:00,165.97000122070312,174.0399932861328,165.67999267578125,171.89999389648438,61857100,0.0,0.0
2024-07-08 00:00:00-04:00,174.89999389648438,178.9499969482422,173.22000122070312,178.69000244140625,60223400,0.0,0.0
2024-07-09 00:00:00-04:00,177.97000122070312,180.41000366210938,174.6999969482422,177.10000610351562,43395600,0.0,0.0
2024-07-10 00:00:00-04:00,179.99000549316406,187.27999877929688,177.8000030517578,183.9600067138672,90247000,0.0,0.0
2024-07-11 00:00:00-04:00,184.07000732421875,187.11000061035156,177.25,181.94000244140625,59231400,0.0,0.0
2024-07-12 00:00:00-04:00,182.02000427246094,186.99000549316406,179.69000244140625,181.61000061035156,50827400,0.0,0.0
2024-07-15 00:00:00-04:00,184.4499969482422,185.5,178.5399932861328,179.8300018310547,42202700,0.0,0.0
2024-07-16 00:00:00-04:00,179.69000244140625,179.75,174.52999877929688,177.5500030517578,40633100,0.0,0.0
2024-07-17 00:00:00-04:00,169.8000030517578,169.8000030517578,159.3699951171875,159.42999267578125,76954200,0.0,0.0
2024-07-18 00:00:00-04:00,163.41000366210938,163.41000366210938,153.1999969482422,155.77000427246094,69420300,0.0,0.0
2024-07-19 00:00:00-04:00,154.86000061035156,155.80999755859375,150.6199951171875,151.5800018310547,47513100,0.0,0.0
2024-07-22 00:00:00-04:00,154.22999572753906,156.6999969482422,152.5399932861328,155.8699951171875,43912500,0.0,0.0
2024-07-23 00:00:00-04:00,154.9499969482422,157.0500030517578,153.8000030517578,154.0,31950600,0.0,0.0
2024-07-24 00:00:00-04:00,152.72000122070312,153.67999267578125,144.52999877929688,144.6300048828125,49203100,0.0,0.0
2024-07-25 00:00:00-04:00,144.07000732421875,144.75,136.80999755859375,138.32000732421875,60578500,0.0,0.0
2024-07-26 00:00:00-04:00,140.32000732421875,141.2899932861328,138.27000427246094,139.99000549316406,49435800,0.0,0.0
2024-07-29 00:00:00-04:00,141.19000244140625,144.58999633789062,138.75,139.75,47447200,0.0,0.0
2024-07-30 00:00:00-04:00,139.8800048828125,141.6999969482422,134.0500030517578,138.44000244140625,68801700,0.0,0.0
2024-07-31 00:00:00-04:00,150.72999572753906,153.60000610351562,140.02999877929688,144.47999572753906,114306800,0.0,0.0
2024-08-01 00:00:00-04:00,145.0,147.2899932861328,130.24000549316406,132.5399932861328,94731900,0.0,0.0
2024-08-02 00:00:00-04:00,133.5,137.10000610351562,131.3300018310547,132.5,78562000,0.0,0.0
2024-08-05 00:00:00-04:00,122.16000366210938,139.13999938964844,121.83000183105469,134.82000732421875,76089400,0.0,0.0
2024-08-06 00:00:00-04:00,135.14999389648438,136.44000244140625,129.10000610351562,130.17999267578125,64455600,0.0,0.0
2024-08-07 00:00:00-04:00,133.75,136.24000549316406,128.3699951171875,128.6699981689453,54676500,0.0,0.0
2024-08-08 00:00:00-04:00,131.97000122070312,136.47999572753906,128.94000244140625,136.32000732421875,49037500,0.0,0.0
2024-08-09 00:00:00-04:00,134.69000244140625,135.5,132.44000244140625,134.27000427246094,40583000,0.0,0.0
2024-08-12 00:00:00-04:00,134.44000244140625,137.99000549316406,133.22999572753906,136.77000427246094,39724300,0.0,0.0
2024-08-13 00:00:00-04:00,138.1199951171875,141.19000244140625,137.52000427246094,141.1300048828125,42218000,0.0,0.0
2024-08-14 00:00:00-04:00,143.0,143.25,137.63999938964844,140.75,35506400,0.0,0.0
2024-08-15 00:00:00-04:00,143.0,147.9600067138672,141.80999755859375,147.36000061035156,43582400,0.0,0.0
2024-08-16 00:00:00-04:00,145.6999969482422,149.3699951171875,145.1999969482422,148.55999755859375,31123900,0.0,0.0
2024-08-19 00:00:00-04:00,148.42999267578125,155.3699951171875,147.72000122070312,155.27999877929688,60766900,0.0,0.0
2024-08-20 00:00:00-04:00,156.49000549316406,162.0399932861328,154.50999450683594,156.39999389648438,76851200,0.0,0.0
2024-08-21 00:00:00-04:00,156.1199951171875,158.64999389648438,155.07000732421875,157.80999755859375,42791200,0.0,0.0
2024-08-22 00:00:00-04:00,158.8699951171875,159.83999633789062,151.00999450683594,151.6999969482422,45737300,0.0,0.0
2024-08-23 00:00:00-04:00,153.60000610351562,156.39999389648438,151.8300018310547,154.97999572753906,43694600,0.0,0.0
2024-08-26 00:00:00-04:00,154.6999969482422,158.27999877929688,148.91000366210938,149.99000549316406,49893300,0.0,0.0
2024-08-27 00:00:00-04:00,150.1300048828125,151.6999969482422,148.44000244140625,150.5,35102700,0.0,0.0
2024-08-28 00:00:00-04:00,149.39999389648438,150.42999267578125,144.72000122070312,146.36000061035156,34075800,0.0,0.0
2024-08-29 00:00:00-04:00,146.58999633789062,149.49000549316406,144.47000122070312,145.49000549316406,31602100,0.0,0.0
2024-08-30 00:00:00-04:00,147.52000427246094,148.99000549316406,145.25,148.55999755859375,31169100,0.0,0.0
2024-09-03 00:00:00-04:00,146.41000366210938,146.49000549316406,136.10000610351562,136.94000244140625,42172700,0.0,0.0
2024-09-04 00:00:00-04:00,140.50999450683594,143.3699951171875,138.50999450683594,140.8699951171875,42130600,0.0,0.0
2024-09-05 00:00:00-04:00,138.1999969482422,141.7100067138672,137.8300018310547,139.44000244140625,25023000,0.0,0.0
2024-09-06 00:00:00-04:00,138.6999969482422,139.1300048828125,132.11000061035156,134.35000610351562,39993500,0.0,0.0
2024-09-09 00:00:00-04:00,136.10000610351562,138.4499969482422,134.86000061035156,138.14999389648438,27194500,0.0,0.0
2024-09-10 00:00:00-04:00,139.05999755859375,143.0800018310547,137.25,142.83999633789062,37217500,0.0,0.0
2024-09-11 00:00:00-04:00,145.32000732421875,150.16000366210938,140.7100067138672,149.86000061035156,50935400,0.0,0.0
2024-09-12 00:00:00-04:00,148.42999267578125,151.5399932861328,147.64999389648438,150.77000427246094,29286200,0.0,0.0
2024-09-13 00:00:00-04:00,152.32000732421875,153.02999877929688,150.6999969482422,152.30999755859375,25117200,0.0,0.0
2024-09-16 00:00:00-04:00,151.6999969482422,154.44000244140625,150.91000366210938,152.0800018310547,27677800,0.0,0.0
2024-09-17 00:00:00-04:00,153.5500030517578,154.0399932861328,149.22999572753906,150.82000732421875,29889000,0.0,0.0
2024-09-18 00:00:00-04:00,150.89999389648438,152.82000732421875,148.00999450683594,148.2899932861328,26320100,0.0,0.0
2024-09-19 00:00:00-04:00,153.80999755859375,159.25,152.77000427246094,156.74000549316406,44500000,0.0,0.0
2024-09-20 00:00:00-04:00,156.0,157.4499969482422,152.47000122070312,155.9499969482422,40248200,0.0,0.0
2024-09-23 00:00:00-04:00,156.4499969482422,157.19000244140625,154.97000122070312,156.75,21728500,0.0,0.0
2024-09-24 00:00:00-04:00,157.4600067138672,159.63999938964844,154.5800018310547,158.32000732421875,27531200,0.0,0.0
2024-09-25 00:00:00-04:00,158.5,162.9499969482422,158.17999267578125,162.02000427246094,35233300,0.0,0.0
2024-09-26 00:00:00-04:00,167.05999755859375,168.67999267578125,164.0500030517578,167.49000549316406,38044900,0.0,0.0
2024-09-27 00:00:00-04:00,167.47999572753906,168.72999572753906,163.74000549316406,164.35000610351562,27876000,0.0,0.0
2024-09-30 00:00:00-04:00,163.10000610351562,165.0800018310547,162.17999267578125,164.0800018310547,21881600,0.0,0.0
2024-10-01 00:00:00-04:00,164.47999572753906,165.39999389648438,158.0800018310547,159.75,31831900,0.0,0.0
2024-10-02 00:00:00-04:00,159.30999755859375,163.10000610351562,158.6699981689453,159.77999877929688,24630400,0.0,0.0
2024-10-03 00:00:00-04:00,159.7100067138672,166.7899932861328,159.39999389648438,162.85000610351562,29598800,0.0,0.0
2024-10-04 00:00:00-04:00,166.52999877929688,171.2100067138672,164.4199981689453,170.89999389648438,44556500,0.0,0.0
2024-10-07 00:00:00-04:00,171.0800018310547,172.41000366210938,168.2100067138672,170.97000122070312,38379900,0.0,0.0
2024-10-08 00:00:00-04:00,171.75,173.60000610351562,170.0,172.8000030517578,34730200,0.0,0.0
